GameID,Player,Round,Turn,AgentName,ActionDescription
21,1,3,2,cooldude,BuyCard: REMODEL by player 1
21,1,4,0,cooldude,End Current Phase
21,1,4,1,cooldude,BuyCard: VILLAGE by player 1
21,1,5,0,cooldude,End Current Phase
21,1,5,1,cooldude,BuyCard: SMITHY by player 1
21,1,6,0,cooldude,MINE : Player 1
21,1,6,1,cooldude,Player 1 trashes a COPPER from HAND
21,1,6,2,cooldude,BuyCard: CELLAR by player 1
21,1,7,0,cooldude,VILLAGE : Player 1
21,1,7,1,cooldude,BuyCard: WORKSHOP by player 1
21,1,8,0,cooldude,MINE : Player 1
21,1,8,1,cooldude,Player 1 trashes a SILVER from HAND
21,1,8,2,cooldude,BuyCard: MILITIA by player 1
21,1,9,0,cooldude,CELLAR : Player 1
21,1,9,1,cooldude,VILLAGE : Player 1
21,1,9,2,cooldude,SMITHY : Player 1
21,1,9,3,cooldude,REMODEL : Player 1
21,1,9,4,cooldude,Player 1 trashes a WORKSHOP from HAND
21,1,9,5,cooldude,GainCard: DUCHY by player 1
21,1,9,6,cooldude,BuyCard: VILLAGE by player 1
21,1,10,0,cooldude,MILITIA : Player 1
21,1,10,1,cooldude,BuyCard: VILLAGE by player 1
21,1,11,0,cooldude,REMODEL : Player 1
21,1,11,1,cooldude,Player 1 trashes a GOLD from HAND
21,1,11,2,cooldude,GainCard: PROVINCE by player 1
21,1,11,3,cooldude,BuyCard: SILVER by player 1
21,1,12,0,cooldude,VILLAGE : Player 1
21,1,12,1,cooldude,VILLAGE : Player 1
21,1,12,2,cooldude,MOAT : Player 1
21,1,12,3,cooldude,SMITHY : Player 1
21,1,12,4,cooldude,CELLAR : Player 1
21,1,12,5,cooldude,VILLAGE : Player 1
21,1,12,6,cooldude,MINE : Player 1
21,1,12,7,cooldude,Player 1 trashes a SILVER from HAND
21,1,12,8,cooldude,MILITIA : Player 1
21,1,12,9,cooldude,BuyCard: PROVINCE by player 1
21,1,13,0,cooldude,REMODEL : Player 1
21,1,13,1,cooldude,Player 1 trashes a ESTATE from HAND
21,1,13,2,cooldude,GainCard: SMITHY by player 1
21,1,13,3,cooldude,BuyCard: CELLAR by player 1
21,1,14,0,cooldude,End Current Phase
21,1,14,1,cooldude,BuyCard: SMITHY by player 1
21,1,15,0,cooldude,VILLAGE : Player 1
21,1,15,1,cooldude,CELLAR : Player 1
21,1,15,2,cooldude,VILLAGE : Player 1
21,1,15,3,cooldude,SMITHY : Player 1
21,1,15,4,cooldude,MOAT : Player 1
21,1,15,5,cooldude,REMODEL : Player 1
21,1,15,6,cooldude,Player 1 trashes a GOLD from HAND
21,1,15,7,cooldude,GainCard: PROVINCE by player 1
21,1,15,8,cooldude,Player 1 trashes a COPPER from HAND
21,1,15,9,cooldude,End Current Phase
21,1,16,0,cooldude,VILLAGE : Player 1
21,1,16,1,cooldude,SMITHY : Player 1
21,1,16,2,cooldude,VILLAGE : Player 1
21,1,16,3,cooldude,SMITHY : Player 1
21,1,16,4,cooldude,VILLAGE : Player 1
21,1,16,5,cooldude,SMITHY : Player 1
21,1,16,6,cooldude,MINE : Player 1
21,1,16,7,cooldude,Player 1 trashes a COPPER from HAND
21,1,16,8,cooldude,BuyCard: MARKET by player 1
21,1,17,0,cooldude,CELLAR : Player 1
21,1,17,1,cooldude,MILITIA : Player 1
21,1,17,2,cooldude,BuyCard: SMITHY by player 1
22,0,1,0,Jesse,End Current Phase
22,0,1,1,Jesse,BuyCard: MILITIA by player 0
22,0,2,0,Jesse,End Current Phase
22,0,2,1,Jesse,BuyCard: SILVER by player 0
22,0,3,0,Jesse,End Current Phase
22,0,3,1,Jesse,BuyCard: MOAT by player 0
22,0,4,0,Jesse,MILITIA : Player 0
22,0,4,1,Jesse,BuyCard: MARKET by player 0
22,0,5,0,Jesse,End Current Phase
22,0,5,1,Jesse,BuyCard: MARKET by player 0
22,0,6,0,Jesse,MARKET : Player 0
22,0,6,1,Jesse,MILITIA : Player 0
22,0,6,2,Jesse,BuyCard: VILLAGE by player 0
22,0,7,0,Jesse,End Current Phase
22,0,7,1,Jesse,BuyCard: GOLD by player 0
22,0,8,0,Jesse,VILLAGE : Player 0
22,0,8,1,Jesse,MOAT : Player 0
22,0,8,2,Jesse,MARKET : Player 0
22,0,8,3,Jesse,MARKET : Player 0
22,0,8,4,Jesse,MILITIA : Player 0
22,0,8,5,Jesse,BuyCard: GOLD by player 0
22,0,9,0,Jesse,MARKET : Player 0
22,0,9,1,Jesse,MOAT : Player 0
22,0,9,2,Jesse,BuyCard: GOLD by player 0
22,0,10,0,Jesse,End Current Phase
22,0,10,1,Jesse,BuyCard: MARKET by player 0
22,0,11,0,Jesse,MILITIA : Player 0
22,0,11,1,Jesse,BuyCard: GOLD by player 0
22,0,12,0,Jesse,MARKET : Player 0
22,0,12,1,Jesse,BuyCard: PROVINCE by player 0
22,0,13,0,Jesse,End Current Phase
22,0,13,1,Jesse,BuyCard: GOLD by player 0
22,0,14,0,Jesse,MARKET : Player 0
22,0,14,1,Jesse,MILITIA : Player 0
22,0,14,2,Jesse,BuyCard: REMODEL by player 0
22,0,14,3,Jesse,BuyCard: SILVER by player 0
22,0,15,0,Jesse,MOAT : Player 0
22,0,15,1,Jesse,BuyCard: MARKET by player 0
22,0,16,0,Jesse,MARKET : Player 0
22,0,16,1,Jesse,VILLAGE : Player 0
22,0,16,2,Jesse,MILITIA : Player 0
22,0,16,3,Jesse,BuyCard: PROVINCE by player 0
22,0,16,4,Jesse,BuyCard: CELLAR by player 0
22,0,17,0,Jesse,REMODEL : Player 0
22,0,17,1,Jesse,Player 0 trashes a PROVINCE from HAND
22,0,17,2,Jesse,GainCard: PROVINCE by player 0
22,0,17,3,Jesse,BuyCard: CELLAR by player 0
22,0,18,0,Jesse,MARKET : Player 0
22,0,18,1,Jesse,BuyCard: PROVINCE by player 0
22,0,19,0,Jesse,VILLAGE : Player 0
22,0,19,1,Jesse,BuyCard: REMODEL by player 0
22,0,20,0,Jesse,MARKET : Player 0
22,0,20,1,Jesse,MARKET : Player 0
22,0,20,2,Jesse,BuyCard: GOLD by player 0
22,0,21,0,Jesse,MARKET : Player 0
22,0,21,1,Jesse,CELLAR : Player 0
22,0,21,2,Jesse,MILITIA : Player 0
22,0,21,3,Jesse,BuyCard: GOLD by player 0
22,0,22,0,Jesse,REMODEL : Player 0
22,0,22,1,Jesse,Player 0 trashes a GOLD from HAND
22,0,22,2,Jesse,GainCard: PROVINCE by player 0
22,0,22,3,Jesse,End Current Phase
22,1,1,0,bob dole,End Current Phase
22,1,1,1,bob dole,BuyCard: VILLAGE by player 1
22,1,2,0,bob dole,End Current Phase
22,1,2,1,bob dole,BuyCard: MILITIA by player 1
22,1,3,0,bob dole,VILLAGE : Player 1
22,1,3,1,bob dole,MILITIA : Player 1
22,1,3,2,bob dole,BuyCard: MOAT by player 1
22,1,4,0,bob dole,End Current Phase
22,1,4,1,bob dole,BuyCard: VILLAGE by player 1
22,1,5,0,bob dole,MOAT : Player 1
22,1,5,1,bob dole,BuyCard: MILITIA by player 1
22,1,6,0,bob dole,VILLAGE : Player 1
22,1,6,1,bob dole,BuyCard: MOAT by player 1
22,1,7,0,bob dole,VILLAGE : Player 1
22,1,7,1,bob dole,MILITIA : Player 1
22,1,7,2,bob dole,BuyCard: MARKET by player 1
22,1,8,0,bob dole,MOAT : Player 1
22,1,8,1,bob dole,BuyCard: MILITIA by player 1
22,1,9,0,bob dole,VILLAGE : Player 1
22,1,9,1,bob dole,MILITIA : Player 1
22,1,9,2,bob dole,MILITIA : Player 1
22,1,9,3,bob dole,BuyCard: MARKET by player 1
22,1,10,0,bob dole,MOAT : Player 1
22,1,10,1,bob dole,BuyCard: MILITIA by player 1
22,1,11,0,bob dole,VILLAGE : Player 1
22,1,11,1,bob dole,MARKET : Player 1
22,1,11,2,bob dole,MILITIA : Player 1
22,1,11,3,bob dole,MILITIA : Player 1
22,1,11,4,bob dole,BuyCard: GOLD by player 1
22,1,12,0,bob dole,VILLAGE : Player 1
22,1,12,1,bob dole,MARKET : Player 1
22,1,12,2,bob dole,BuyCard: VILLAGE by player 1
22,1,13,0,bob dole,MILITIA : Player 1
22,1,13,1,bob dole,BuyCard: VILLAGE by player 1
22,1,14,0,bob dole,VILLAGE : Player 1
22,1,14,1,bob dole,VILLAGE : Player 1
22,1,14,2,bob dole,MOAT : Player 1
22,1,14,3,bob dole,MARKET : Player 1
22,1,14,4,bob dole,MILITIA : Player 1
22,1,14,5,bob dole,MILITIA : Player 1
22,1,14,6,bob dole,BuyCard: PROVINCE by player 1
22,1,15,0,bob dole,End Current Phase
22,1,15,1,bob dole,BuyCard: CELLAR by player 1
22,1,16,0,bob dole,VILLAGE : Player 1
22,1,16,1,bob dole,MARKET : Player 1
22,1,16,2,bob dole,VILLAGE : Player 1
22,1,16,3,bob dole,MOAT : Player 1
22,1,16,4,bob dole,MILITIA : Player 1
22,1,16,5,bob dole,BuyCard: VILLAGE by player 1
22,1,16,6,bob dole,BuyCard: VILLAGE by player 1
22,1,17,0,bob dole,CELLAR : Player 1
22,1,17,1,bob dole,VILLAGE : Player 1
22,1,17,2,bob dole,MOAT : Player 1
22,1,17,3,bob dole,VILLAGE : Player 1
22,1,17,4,bob dole,MILITIA : Player 1
22,1,17,5,bob dole,MILITIA : Player 1
22,1,17,6,bob dole,BuyCard: GOLD by player 1
22,1,18,0,bob dole,MILITIA : Player 1
22,1,18,1,bob dole,BuyCard: MARKET by player 1
22,1,19,0,bob dole,MARKET : Player 1
22,1,19,1,bob dole,MARKET : Player 1
22,1,19,2,bob dole,MARKET : Player 1
22,1,19,3,bob dole,VILLAGE : Player 1
22,1,19,4,bob dole,BuyCard: PROVINCE by player 1
22,1,20,0,bob dole,VILLAGE : Player 1
22,1,20,1,bob dole,VILLAGE : Player 1
22,1,20,2,bob dole,VILLAGE : Player 1
22,1,20,3,bob dole,VILLAGE : Player 1
22,1,20,4,bob dole,MOAT : Player 1
22,1,20,5,bob dole,CELLAR : Player 1
22,1,20,6,bob dole,MILITIA : Player 1
22,1,20,7,bob dole,BuyCard: PROVINCE by player 1
22,1,21,0,bob dole,MILITIA : Player 1
22,1,21,1,bob dole,BuyCard: ESTATE by player 1
23,0,1,0,Jesse,End Current Phase
23,0,1,1,Jesse,BuyCard: SILVER by player 0
23,0,2,0,Jesse,End Current Phase
23,0,2,1,Jesse,BuyCard: MILITIA by player 0
23,0,3,0,Jesse,End Current Phase
23,0,3,1,Jesse,BuyCard: CELLAR by player 0
23,0,4,0,Jesse,MILITIA : Player 0
23,0,4,1,Jesse,BuyCard: GOLD by player 0
23,0,5,0,Jesse,End Current Phase
23,0,5,1,Jesse,BuyCard: GOLD by player 0
23,0,6,0,Jesse,End Current Phase
23,0,6,1,Jesse,BuyCard: VILLAGE by player 0
23,0,7,0,Jesse,CELLAR : Player 0
23,0,7,1,Jesse,MILITIA : Player 0
23,0,7,2,Jesse,BuyCard: GOLD by player 0
23,0,8,0,Jesse,End Current Phase
23,0,8,1,Jesse,BuyCard: VILLAGE by player 0
23,0,9,0,Jesse,VILLAGE : Player 0
23,0,9,1,Jesse,BuyCard: PROVINCE by player 0
23,0,10,0,Jesse,CELLAR : Player 0
23,0,10,1,Jesse,BuyCard: MARKET by player 0
23,0,11,0,Jesse,VILLAGE : Player 0
23,0,11,1,Jesse,MILITIA : Player 0
23,0,11,2,Jesse,BuyCard: MARKET by player 0
23,0,12,0,Jesse,MARKET : Player 0
23,0,12,1,Jesse,MILITIA : Player 0
23,0,12,2,Jesse,BuyCard: GOLD by player 0
23,0,13,0,Jesse,End Current Phase
23,0,13,1,Jesse,BuyCard: PROVINCE by player 0
23,0,14,0,Jesse,MARKET : Player 0
23,0,14,1,Jesse,BuyCard: MARKET by player 0
23,0,15,0,Jesse,VILLAGE : Player 0
23,0,15,1,Jesse,VILLAGE : Player 0
23,0,15,2,Jesse,MARKET : Player 0
23,0,15,3,Jesse,BuyCard: REMODEL by player 0
23,0,16,0,Jesse,End Current Phase
23,0,16,1,Jesse,BuyCard: PROVINCE by player 0
23,0,17,0,Jesse,MILITIA : Player 0
23,0,17,1,Jesse,BuyCard: GOLD by player 0
23,0,18,0,Jesse,MARKET : Player 0
23,0,18,1,Jesse,MARKET : Player 0
23,0,18,2,Jesse,BuyCard: DUCHY by player 0
23,0,18,3,Jesse,BuyCard: REMODEL by player 0
23,0,19,0,Jesse,CELLAR : Player 0
23,0,19,1,Jesse,VILLAGE : Player 0
23,0,19,2,Jesse,MILITIA : Player 0
23,0,19,3,Jesse,BuyCard: REMODEL by player 0
23,0,20,0,Jesse,VILLAGE : Player 0
23,0,20,1,Jesse,BuyCard: PROVINCE by player 0
23,0,21,0,Jesse,REMODEL : Player 0
23,0,21,1,Jesse,Player 0 trashes a GOLD from HAND
23,0,21,2,Jesse,GainCard: PROVINCE by player 0
23,0,21,3,Jesse,End Current Phase
23,0,22,0,Jesse,VILLAGE : Player 0
23,0,22,1,Jesse,MARKET : Player 0
23,0,22,2,Jesse,MARKET : Player 0
23,0,22,3,Jesse,BuyCard: PROVINCE by player 0
23,0,23,0,Jesse,VILLAGE : Player 0
23,0,23,1,Jesse,REMODEL : Player 0
23,0,23,2,Jesse,Player 0 trashes a PROVINCE from HAND
23,0,23,3,Jesse,GainCard: PROVINCE by player 0
23,0,23,4,Jesse,End Current Phase
23,1,1,0,jmcw,End Current Phase
23,1,1,1,jmcw,BuyCard: SMITHY by player 1
23,1,2,0,jmcw,End Current Phase
23,1,2,1,jmcw,BuyCard: VILLAGE by player 1
23,1,3,0,jmcw,VILLAGE : Player 1
23,1,3,1,jmcw,BuyCard: SMITHY by player 1
23,1,4,0,jmcw,SMITHY : Player 1
23,1,4,1,jmcw,BuyCard: VILLAGE by player 1
23,1,5,0,jmcw,VILLAGE : Player 1
23,1,5,1,jmcw,BuyCard: VILLAGE by player 1
23,1,6,0,jmcw,End Current Phase
23,1,6,1,jmcw,BuyCard: VILLAGE by player 1
23,1,7,0,jmcw,VILLAGE : Player 1
23,1,7,1,jmcw,VILLAGE : Player 1
23,1,7,2,jmcw,SMITHY : Player 1
23,1,7,3,jmcw,VILLAGE : Player 1
23,1,7,4,jmcw,SMITHY : Player 1
23,1,7,5,jmcw,BuyCard: MARKET by player 1
23,1,8,0,jmcw,VILLAGE : Player 1
23,1,8,1,jmcw,VILLAGE : Player 1
23,1,8,2,jmcw,VILLAGE : Player 1
23,1,8,3,jmcw,BuyCard: COPPER by player 1
23,1,9,0,jmcw,VILLAGE : Player 1
23,1,9,1,jmcw,MARKET : Player 1
23,1,9,2,jmcw,SMITHY : Player 1
23,1,9,3,jmcw,VILLAGE : Player 1
23,1,9,4,jmcw,SMITHY : Player 1
23,1,9,5,jmcw,VILLAGE : Player 1
23,1,9,6,jmcw,VILLAGE : Player 1
23,1,9,7,jmcw,BuyCard: PROVINCE by player 1
23,1,9,8,jmcw,BuyCard: COPPER by player 1
23,1,10,0,jmcw,VILLAGE : Player 1
23,1,10,1,jmcw,BuyCard: SMITHY by player 1
23,1,11,0,jmcw,VILLAGE : Player 1
23,1,11,1,jmcw,VILLAGE : Player 1
23,1,11,2,jmcw,SMITHY : Player 1
23,1,11,3,jmcw,BuyCard: SMITHY by player 1
23,1,12,0,jmcw,MARKET : Player 1
23,1,12,1,jmcw,VILLAGE : Player 1
23,1,12,2,jmcw,SMITHY : Player 1
23,1,12,3,jmcw,SMITHY : Player 1
23,1,12,4,jmcw,BuyCard: MARKET by player 1
23,1,12,5,jmcw,BuyCard: COPPER by player 1
23,1,13,0,jmcw,SMITHY : Player 1
23,1,13,1,jmcw,BuyCard: VILLAGE by player 1
23,1,14,0,jmcw,MARKET : Player 1
23,1,14,1,jmcw,VILLAGE : Player 1
23,1,14,2,jmcw,VILLAGE : Player 1
23,1,14,3,jmcw,BuyCard: MARKET by player 1
23,1,14,4,jmcw,BuyCard: COPPER by player 1
23,1,15,0,jmcw,VILLAGE : Player 1
23,1,15,1,jmcw,SMITHY : Player 1
23,1,15,2,jmcw,SMITHY : Player 1
23,1,15,3,jmcw,BuyCard: SMITHY by player 1
23,1,16,0,jmcw,VILLAGE : Player 1
23,1,16,1,jmcw,SMITHY : Player 1
23,1,16,2,jmcw,MARKET : Player 1
23,1,16,3,jmcw,VILLAGE : Player 1
23,1,16,4,jmcw,SMITHY : Player 1
23,1,16,5,jmcw,SMITHY : Player 1
23,1,16,6,jmcw,BuyCard: DUCHY by player 1
23,1,16,7,jmcw,BuyCard: ESTATE by player 1
23,1,17,0,jmcw,MARKET : Player 1
23,1,17,1,jmcw,VILLAGE : Player 1
23,1,17,2,jmcw,MARKET : Player 1
23,1,17,3,jmcw,VILLAGE : Player 1
23,1,17,4,jmcw,BuyCard: DUCHY by player 1
23,1,17,5,jmcw,BuyCard: ESTATE by player 1
23,1,17,6,jmcw,BuyCard: COPPER by player 1
23,1,18,0,jmcw,MARKET : Player 1
23,1,18,1,jmcw,VILLAGE : Player 1
23,1,18,2,jmcw,SMITHY : Player 1
23,1,18,3,jmcw,VILLAGE : Player 1
23,1,18,4,jmcw,BuyCard: DUCHY by player 1
23,1,18,5,jmcw,BuyCard: COPPER by player 1
23,1,19,0,jmcw,SMITHY : Player 1
23,1,19,1,jmcw,BuyCard: WOODCUTTER by player 1
23,1,20,0,jmcw,MARKET : Player 1
23,1,20,1,jmcw,VILLAGE : Player 1
23,1,20,2,jmcw,BuyCard: SMITHY by player 1
23,1,20,3,jmcw,BuyCard: COPPER by player 1
23,1,21,0,jmcw,MARKET : Player 1
23,1,21,1,jmcw,SMITHY : Player 1
23,1,21,2,jmcw,BuyCard: VILLAGE by player 1
23,1,21,3,jmcw,BuyCard: COPPER by player 1
23,1,22,0,jmcw,MARKET : Player 1
23,1,22,1,jmcw,SMITHY : Player 1
23,1,22,2,jmcw,BuyCard: SILVER by player 1
23,1,22,3,jmcw,BuyCard: COPPER by player 1
23,1,23,0,jmcw,VILLAGE : Player 1
23,1,23,1,jmcw,SMITHY : Player 1
23,1,23,2,jmcw,SMITHY : Player 1
23,1,23,3,jmcw,BuyCard: DUCHY by player 1
24,0,1,0,J&D,End Current Phase
24,0,1,1,J&D,BuyCard: SILVER by player 0
24,0,2,0,J&D,End Current Phase
24,0,2,1,J&D,BuyCard: WOODCUTTER by player 0
24,0,3,0,J&D,WOODCUTTER : Player 0
24,0,3,1,J&D,BuyCard: GOLD by player 0
24,0,4,0,J&D,End Current Phase
24,0,4,1,J&D,BuyCard: MINE by player 0
24,0,5,0,J&D,MINE : Player 0
24,0,5,1,J&D,Player 0 trashes a COPPER from HAND
24,0,5,2,J&D,GainCard: SILVER by player 0
24,0,5,3,J&D,BuyCard: VILLAGE by player 0
24,0,6,0,J&D,End Current Phase
24,0,6,1,J&D,BuyCard: GOLD by player 0
24,0,7,0,J&D,WOODCUTTER : Player 0
24,0,7,1,J&D,BuyCard: REMODEL by player 0
24,0,7,2,J&D,BuyCard: VILLAGE by player 0
24,0,8,0,J&D,End Current Phase
24,0,8,1,J&D,BuyCard: MARKET by player 0
24,0,9,0,J&D,VILLAGE : Player 0
24,0,9,1,J&D,MINE : Player 0
24,0,9,2,J&D,Player 0 trashes a COPPER from HAND
24,0,9,3,J&D,GainCard: SILVER by player 0
24,0,9,4,J&D,BuyCard: SMITHY by player 0
24,0,10,0,J&D,VILLAGE : Player 0
24,0,10,1,J&D,MINE : Player 0
24,0,10,2,J&D,Player 0 trashes a COPPER from HAND
24,0,10,3,J&D,GainCard: SILVER by player 0
24,0,10,4,J&D,BuyCard: GOLD by player 0
24,0,11,0,J&D,VILLAGE : Player 0
24,0,11,1,J&D,BuyCard: MARKET by player 0
24,0,12,0,J&D,MARKET : Player 0
24,0,12,1,J&D,WOODCUTTER : Player 0
24,0,12,2,J&D,BuyCard: PROVINCE by player 0
24,0,13,0,J&D,VILLAGE : Player 0
24,0,13,1,J&D,MARKET : Player 0
24,0,13,2,J&D,SMITHY : Player 0
24,0,13,3,J&D,MARKET : Player 0
24,0,13,4,J&D,MINE : Player 0
24,0,13,5,J&D,Player 0 trashes a COPPER from HAND
24,0,13,6,J&D,GainCard: SILVER by player 0
24,0,13,7,J&D,BuyCard: PROVINCE by player 0
24,0,14,0,J&D,WOODCUTTER : Player 0
24,0,14,1,J&D,BuyCard: PROVINCE by player 0
24,0,15,0,J&D,VILLAGE : Player 0
24,0,15,1,J&D,BuyCard: REMODEL by player 0
24,0,16,0,J&D,VILLAGE : Player 0
24,0,16,1,J&D,MINE : Player 0
24,0,16,2,J&D,Player 0 trashes a COPPER from HAND
24,0,16,3,J&D,GainCard: SILVER by player 0
24,0,16,4,J&D,BuyCard: MOAT by player 0
24,0,17,0,J&D,SMITHY : Player 0
24,0,17,1,J&D,BuyCard: PROVINCE by player 0
24,0,18,0,J&D,VILLAGE : Player 0
24,0,18,1,J&D,MARKET : Player 0
24,0,18,2,J&D,MARKET : Player 0
24,0,18,3,J&D,WOODCUTTER : Player 0
24,0,18,4,J&D,BuyCard: PROVINCE by player 0
24,0,18,5,J&D,BuyCard: REMODEL by player 0
24,0,19,0,J&D,REMODEL : Player 0
24,0,19,1,J&D,Player 0 trashes a GOLD from HAND
24,0,19,2,J&D,GainCard: PROVINCE by player 0
24,0,19,3,J&D,BuyCard: VILLAGE by player 0
24,0,20,0,J&D,End Current Phase
24,0,20,1,J&D,BuyCard: CELLAR by player 0
24,0,21,0,J&D,VILLAGE : Player 0
24,0,21,1,J&D,MARKET : Player 0
24,0,21,2,J&D,MARKET : Player 0
24,0,21,3,J&D,SMITHY : Player 0
24,0,21,4,J&D,VILLAGE : Player 0
24,0,21,5,J&D,WOODCUTTER : Player 0
24,0,21,6,J&D,MINE : Player 0
24,0,21,7,J&D,Player 0 trashes a SILVER from HAND
24,0,21,8,J&D,GainCard: GOLD by player 0
24,0,21,9,J&D,BuyCard: PROVINCE by player 0
24,1,1,0,Alphakiller,End Current Phase
24,1,1,1,Alphakiller,BuyCard: VILLAGE by player 1
24,1,2,0,Alphakiller,End Current Phase
24,1,2,1,Alphakiller,BuyCard: SMITHY by player 1
24,1,3,0,Alphakiller,VILLAGE : Player 1
24,1,3,1,Alphakiller,BuyCard: VILLAGE by player 1
24,1,4,0,Alphakiller,SMITHY : Player 1
24,1,4,1,Alphakiller,BuyCard: VILLAGE by player 1
24,1,5,0,Alphakiller,VILLAGE : Player 1
24,1,5,1,Alphakiller,VILLAGE : Player 1
24,1,5,2,Alphakiller,BuyCard: MINE by player 1
24,1,6,0,Alphakiller,VILLAGE : Player 1
24,1,6,1,Alphakiller,SMITHY : Player 1
24,1,6,2,Alphakiller,VILLAGE : Player 1
24,1,6,3,Alphakiller,BuyCard: SILVER by player 1
24,1,7,0,Alphakiller,VILLAGE : Player 1
24,1,7,1,Alphakiller,VILLAGE : Player 1
24,1,7,2,Alphakiller,MINE : Player 1
24,1,7,3,Alphakiller,Player 1 trashes a COPPER from HAND
24,1,7,4,Alphakiller,GainCard: SILVER by player 1
24,1,7,5,Alphakiller,BuyCard: REMODEL by player 1
24,1,8,0,Alphakiller,SMITHY : Player 1
24,1,8,1,Alphakiller,BuyCard: GOLD by player 1
24,1,9,0,Alphakiller,REMODEL : Player 1
24,1,9,1,Alphakiller,Player 1 trashes a ESTATE from HAND
24,1,9,2,Alphakiller,GainCard: SMITHY by player 1
24,1,9,3,Alphakiller,BuyCard: VILLAGE by player 1
24,1,10,0,Alphakiller,VILLAGE : Player 1
24,1,10,1,Alphakiller,VILLAGE : Player 1
24,1,10,2,Alphakiller,SMITHY : Player 1
24,1,10,3,Alphakiller,VILLAGE : Player 1
24,1,10,4,Alphakiller,MINE : Player 1
24,1,10,5,Alphakiller,Player 1 trashes a COPPER from HAND
24,1,10,6,Alphakiller,GainCard: SILVER by player 1
24,1,10,7,Alphakiller,BuyCard: GOLD by player 1
24,1,11,0,Alphakiller,MINE : Player 1
24,1,11,1,Alphakiller,Player 1 trashes a COPPER from HAND
24,1,11,2,Alphakiller,GainCard: SILVER by player 1
24,1,11,3,Alphakiller,BuyCard: MARKET by player 1
24,1,12,0,Alphakiller,VILLAGE : Player 1
24,1,12,1,Alphakiller,VILLAGE : Player 1
24,1,12,2,Alphakiller,VILLAGE : Player 1
24,1,12,3,Alphakiller,SMITHY : Player 1
24,1,12,4,Alphakiller,VILLAGE : Player 1
24,1,12,5,Alphakiller,BuyCard: PROVINCE by player 1
24,1,13,0,Alphakiller,SMITHY : Player 1
24,1,13,1,Alphakiller,BuyCard: MARKET by player 1
24,1,14,0,Alphakiller,MINE : Player 1
24,1,14,1,Alphakiller,Player 1 trashes a COPPER from HAND
24,1,14,2,Alphakiller,GainCard: SILVER by player 1
24,1,14,3,Alphakiller,BuyCard: MARKET by player 1
24,1,15,0,Alphakiller,VILLAGE : Player 1
24,1,15,1,Alphakiller,VILLAGE : Player 1
24,1,15,2,Alphakiller,REMODEL : Player 1
24,1,15,3,Alphakiller,Player 1 trashes a VILLAGE from HAND
24,1,15,4,Alphakiller,GainCard: MARKET by player 1
24,1,15,5,Alphakiller,BuyCard: SMITHY by player 1
24,1,16,0,Alphakiller,VILLAGE : Player 1
24,1,16,1,Alphakiller,MINE : Player 1
24,1,16,2,Alphakiller,Player 1 trashes a SILVER from HAND
24,1,16,3,Alphakiller,GainCard: GOLD by player 1
24,1,16,4,Alphakiller,BuyCard: MARKET by player 1
24,1,17,0,Alphakiller,MARKET : Player 1
24,1,17,1,Alphakiller,MARKET : Player 1
24,1,17,2,Alphakiller,VILLAGE : Player 1
24,1,17,3,Alphakiller,SMITHY : Player 1
24,1,17,4,Alphakiller,SMITHY : Player 1
24,1,17,5,Alphakiller,BuyCard: VILLAGE by player 1
24,1,17,6,Alphakiller,BuyCard: VILLAGE by player 1
24,1,17,7,Alphakiller,BuyCard: MARKET by player 1
24,1,18,0,Alphakiller,MARKET : Player 1
24,1,18,1,Alphakiller,VILLAGE : Player 1
24,1,18,2,Alphakiller,SMITHY : Player 1
24,1,18,3,Alphakiller,VILLAGE : Player 1
24,1,18,4,Alphakiller,MINE : Player 1
24,1,18,5,Alphakiller,Player 1 trashes a COPPER from HAND
24,1,18,6,Alphakiller,GainCard: SILVER by player 1
24,1,18,7,Alphakiller,BuyCard: DUCHY by player 1
24,1,18,8,Alphakiller,BuyCard: DUCHY by player 1
24,1,19,0,Alphakiller,SMITHY : Player 1
24,1,19,1,Alphakiller,BuyCard: DUCHY by player 1
24,1,20,0,Alphakiller,MARKET : Player 1
24,1,20,1,Alphakiller,MARKET : Player 1
24,1,20,2,Alphakiller,VILLAGE : Player 1
24,1,20,3,Alphakiller,VILLAGE : Player 1
24,1,20,4,Alphakiller,MARKET : Player 1
24,1,20,5,Alphakiller,MARKET : Player 1
24,1,20,6,Alphakiller,MARKET : Player 1
24,1,20,7,Alphakiller,SMITHY : Player 1
24,1,20,8,Alphakiller,BuyCard: DUCHY by player 1
24,1,20,9,Alphakiller,BuyCard: DUCHY by player 1
24,1,20,10,Alphakiller,BuyCard: ESTATE by player 1
24,1,20,11,Alphakiller,BuyCard: ESTATE by player 1
25,0,1,0,Pretty Pretty Princess,End Current Phase
25,0,1,1,Pretty Pretty Princess,BuyCard: VILLAGE by player 0
25,0,2,0,Pretty Pretty Princess,End Current Phase
25,0,2,1,Pretty Pretty Princess,BuyCard: SMITHY by player 0
25,0,3,0,Pretty Pretty Princess,VILLAGE : Player 0
25,0,3,1,Pretty Pretty Princess,BuyCard: REMODEL by player 0
25,0,4,0,Pretty Pretty Princess,SMITHY : Player 0
25,0,4,1,Pretty Pretty Princess,BuyCard: VILLAGE by player 0
25,0,5,0,Pretty Pretty Princess,VILLAGE : Player 0
25,0,5,1,Pretty Pretty Princess,SMITHY : Player 0
