GameID	AgentName	Player	Round	TotalRounds	FinalScore	Win	CELLAR	MARKET	MILITIA	MINE	MOAT	REMODEL	SMITHY	VILLAGE	WOODCUTTER	WORKSHOP	CURSE	GOLD	SILVER	COPPER	ESTATE	DUCHY	PROVINCE
30	Dien	1	9	23	21	0	0	1	3	1	0	0	2	3	0	1	0	0	3	8	3	0	0
30	L	0	10	23	33	1.0	0	1	1	2	0	0	1	2	1	0	0	1	5	7	3	0	0
30	Dien	1	10	23	21	0	0	2	3	1	0	0	2	3	0	1	0	0	3	8	3	0	0
30	L	0	11	23	33	1.0	0	1	1	2	0	0	1	3	1	0	0	2	5	8	3	0	0
30	Dien	1	11	23	21	0	0	3	3	1	1	0	2	3	0	1	0	0	3	8	3	0	0
30	L	0	12	23	33	1.0	0	1	1	2	0	0	1	3	1	0	0	2	5	8	3	0	1
30	Dien	1	12	23	21	0	0	3	3	1	1	0	2	3	0	1	0	1	3	8	3	0	0
30	L	0	13	23	33	1.0	0	1	1	2	0	1	1	3	1	0	0	2	6	7	3	0	1
30	Dien	1	13	23	21	0	0	3	3	2	1	0	2	3	0	1	0	1	3	8	3	0	0
30	L	0	14	23	33	1.0	0	1	1	2	1	1	1	3	1	0	0	2	8	6	3	0	1
30	Dien	1	14	23	21	0	0	3	3	2	1	0	2	4	0	1	0	1	4	7	3	0	0
30	L	0	15	23	33	1.0	0	1	1	2	1	1	1	3	1	0	0	2	8	7	3	0	2
30	Dien	1	15	23	21	0	1	3	3	2	2	0	2	4	0	1	0	1	4	7	3	0	1
30	L	0	16	23	33	1.0	0	1	1	2	1	1	1	3	1	0	0	2	8	7	3	0	3
30	Dien	1	16	23	21	0	1	3	4	2	2	0	2	4	1	1	0	1	4	7	3	0	1
30	L	0	17	23	33	1.0	0	1	1	2	1	1	1	3	1	0	0	2	8	7	3	0	4
30	Dien	1	17	23	21	0	1	4	4	2	2	0	2	4	1	1	0	1	5	6	3	0	1
30	L	0	18	23	33	1.0	0	1	1	2	1	1	1	3	1	0	0	2	8	7	3	0	5
30	Dien	1	18	23	21	0	1	4	4	2	2	0	2	4	1	1	0	3	4	6	3	0	1
30	L	0	19	23	33	1.0	0	1	1	2	1	1	2	3	1	0	0	2	8	7	3	0	5
30	Dien	1	19	23	21	0	1	4	4	2	3	0	2	4	1	1	0	3	4	6	3	0	2
30	L	0	20	23	33	1.0	0	1	1	2	1	1	2	3	1	0	0	3	8	7	3	0	5
30	Dien	1	20	23	21	0	1	4	4	2	3	0	2	5	1	1	0	4	4	6	3	0	2
30	L	0	21	23	33	1.0	0	1	1	2	1	1	2	3	1	0	0	5	7	7	3	0	5
30	Dien	1	21	23	21	0	1	4	4	2	3	0	2	5	1	1	0	5	4	6	3	0	2
30	L	0	22	23	33	1.0	0	2	1	2	1	1	2	3	1	0	0	5	7	7	3	0	5
30	Dien	1	22	23	21	0	1	4	4	2	3	0	2	5	1	1	0	5	4	6	3	0	3
31	bloodburn	0	0	23	42	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	0
31	cooldude	1	0	24	37	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0
31	bloodburn	0	1	23	42	1.0	0	0	0	0	0	0	1	0	0	0	0	0	1	7	3	0	0
31	cooldude	1	1	24	37	0	1	0	0	1	0	0	0	0	0	0	0	0	0	7	3	0	0
31	bloodburn	0	2	23	42	1.0	0	0	0	0	0	0	1	0	0	0	0	1	1	7	3	0	0
31	cooldude	1	2	24	37	0	1	0	0	1	0	0	0	1	0	0	0	0	0	7	3	0	0
31	bloodburn	0	3	23	42	1.0	0	0	0	0	0	1	1	0	0	0	0	1	1	7	3	0	0
31	cooldude	1	3	24	37	0	1	0	0	1	0	0	1	1	0	0	0	0	0	7	3	0	0
31	bloodburn	0	4	23	42	1.0	0	0	0	0	0	1	1	0	0	0	0	2	1	7	3	0	0
31	cooldude	1	4	24	37	0	1	0	0	1	0	0	1	1	1	0	0	0	0	7	3	0	0
31	bloodburn	0	5	23	42	1.0	0	0	0	0	0	1	1	0	0	0	0	2	1	7	3	0	1
31	cooldude	1	5	24	37	0	1	0	1	1	0	0	1	1	1	0	0	0	1	6	3	0	0
31	bloodburn	0	6	23	42	1.0	0	0	0	0	0	1	1	0	0	0	0	3	1	7	3	0	1
31	cooldude	1	6	24	37	0	1	0	1	1	0	0	1	2	1	0	0	0	2	5	3	0	0
31	bloodburn	0	7	23	42	1.0	0	0	0	0	0	1	1	0	0	0	0	3	1	7	3	0	2
31	cooldude	1	7	24	37	0	1	1	1	1	0	0	1	2	1	0	0	0	2	5	3	0	0
31	bloodburn	0	8	23	42	1.0	0	0	0	1	0	1	1	0	0	0	0	3	1	7	3	0	2
31	cooldude	1	8	24	37	0	1	1	1	1	0	0	1	2	1	0	0	0	2	5	3	1	0
31	bloodburn	0	9	23	42	1.0	0	1	0	1	0	1	1	0	0	0	0	3	1	7	3	0	2
31	cooldude	1	9	24	37	0	1	2	1	1	0	0	1	2	1	0	0	1	1	5	3	1	0
31	bloodburn	0	10	23	42	1.0	0	1	0	1	0	1	1	0	0	0	0	4	1	7	3	0	2
31	cooldude	1	10	24	37	0	1	2	1	1	0	0	1	2	1	0	0	1	1	5	3	2	0
31	bloodburn	0	11	23	42	1.0	1	1	0	1	0	1	1	1	0	0	0	4	1	6	3	0	2
31	cooldude	1	11	24	37	0	1	2	1	1	0	0	2	3	1	0	0	1	1	5	3	2	0
31	bloodburn	0	12	23	42	1.0	1	1	0	1	0	3	1	1	0	0	0	4	1	6	2	0	2
31	cooldude	1	12	24	37	0	1	2	1	1	0	0	2	3	1	0	0	2	1	5	3	2	0
31	bloodburn	0	13	23	42	1.0	1	1	0	1	0	3	1	1	0	0	0	5	1	6	2	0	2
31	cooldude	1	13	24	37	0	1	2	1	1	0	0	2	3	1	0	0	2	2	4	3	3	0
31	bloodburn	0	14	23	42	1.0	1	1	0	1	0	3	1	1	0	0	0	5	2	5	2	0	3
31	cooldude	1	14	24	37	0	1	3	1	1	0	0	2	3	1	0	0	2	2	4	3	3	1
31	bloodburn	0	15	23	42	1.0	1	2	0	1	0	3	1	1	0	0	0	5	2	5	2	0	3
31	cooldude	1	15	24	37	0	1	3	1	1	0	0	2	3	1	0	0	2	2	4	3	4	1
31	bloodburn	0	16	23	42	1.0	1	2	0	1	0	3	1	1	0	0	0	5	2	5	2	0	4
31	cooldude	1	16	24	37	0	1	3	1	1	0	0	2	4	1	0	0	2	3	3	3	4	1
31	bloodburn	0	17	23	42	1.0	1	2	0	1	0	3	1	1	0	0	0	6	1	5	2	0	5
31	cooldude	1	17	24	37	0	1	3	1	1	0	0	2	4	1	0	0	2	3	3	3	4	2
31	bloodburn	0	18	23	42	1.0	1	2	0	1	0	3	1	1	0	0	0	7	1	5	2	0	5
31	cooldude	1	18	24	37	0	1	3	1	1	0	0	2	4	1	0	0	3	3	3	3	4	2
31	bloodburn	0	19	23	42	1.0	1	2	0	1	0	3	1	2	0	0	0	7	1	4	3	0	5
31	cooldude	1	19	24	37	0	1	3	1	1	0	1	2	4	1	0	0	3	3	3	3	4	2
31	bloodburn	0	20	23	42	1.0	1	2	0	1	0	3	1	2	0	0	0	7	1	4	3	2	5
31	cooldude	1	20	24	37	0	2	3	1	1	0	1	2	4	1	0	0	4	2	3	3	5	2
31	bloodburn	0	21	23	42	1.0	1	2	0	1	0	3	1	2	0	0	0	7	1	4	3	3	5
31	cooldude	1	21	24	37	0	2	3	1	1	0	2	2	4	1	0	0	4	2	3	3	5	2
31	bloodburn	0	22	23	42	1.0	1	2	0	1	0	3	1	2	0	0	0	8	2	3	3	3	5
31	cooldude	1	22	24	37	0	2	3	1	1	0	2	2	5	1	0	0	4	2	3	3	5	2
31	bloodburn	0	23	23	42	1.0	1	2	0	1	0	3	1	2	0	0	0	8	2	3	3	3	5
31	cooldude	1	23	24	37	0	2	3	1	1	0	2	2	5	1	0	0	3	2	3	4	5	3
32	♥~Pretty Pretty Princess~♥	0	0	19	39	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0
32	bennu	1	0	19	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	3	0	0
32	♥~Pretty Pretty Princess~♥	0	1	19	39	1.0	1	0	0	1	0	0	0	0	0	0	0	0	0	7	3	0	0
32	bennu	1	1	19	7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	3	0	0
32	♥~Pretty Pretty Princess~♥	0	2	19	39	1.0	1	0	0	1	0	0	0	1	0	0	0	0	0	7	3	0	0
32	bennu	1	2	19	7	0	0	0	0	0	0	1	1	1	0	0	0	0	0	7	3	0	0
32	♥~Pretty Pretty Princess~♥	0	3	19	39	1.0	1	0	0	1	0	0	0	2	0	0	0	0	1	6	3	0	0
32	bennu	1	3	19	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	7	3	0	0
32	♥~Pretty Pretty Princess~♥	0	4	19	39	1.0	2	0	0	1	0	0	0	2	0	0	0	0	2	5	3	0	0
32	bennu	1	4	19	7	0	1	0	0	0	0	1	1	2	1	0	0	0	0	6	3	0	0
32	♥~Pretty Pretty Princess~♥	0	5	19	39	1.0	2	0	0	1	0	0	0	3	0	0	0	1	1	5	3	0	0
32	bennu	1	5	19	7	0	1	0	0	0	0	1	1	2	1	0	0	0	1	6	3	0	0
32	♥~Pretty Pretty Princess~♥	0	6	19	39	1.0	2	0	0	1	0	1	0	3	0	0	0	1	1	5	3	0	0
32	bennu	1	6	19	7	0	1	0	0	1	0	1	1	2	1	0	0	0	1	6	3	0	0
32	♥~Pretty Pretty Princess~♥	0	7	19	39	1.0	2	1	0	1	0	1	0	3	0	0	0	1	2	4	3	0	0
32	bennu	1	7	19	7	0	1	0	1	1	0	1	1	2	1	0	0	0	1	6	3	0	0
32	♥~Pretty Pretty Princess~♥	0	8	19	39	1.0	2	1	0	1	0	1	0	4	0	0	0	1	2	4	3	0	0
32	bennu	1	8	19	7	0	1	0	2	1	0	1	1	2	1	0	0	0	1	6	3	0	0
32	♥~Pretty Pretty Princess~♥	0	9	19	39	1.0	2	2	0	1	0	2	0	4	0	0	0	1	2	4	2	0	0
32	bennu	1	9	19	7	0	1	0	2	2	0	1	1	2	1	0	0	0	2	6	3	0	0
32	♥~Pretty Pretty Princess~♥	0	10	19	39	1.0	2	3	0	1	0	2	0	4	0	0	0	2	1	4	2	0	0
32	bennu	1	10	19	7	0	1	0	2	2	0	1	1	2	1	0	0	0	3	7	2	0	0
32	♥~Pretty Pretty Princess~♥	0	11	19	39	1.0	2	3	0	1	0	2	1	5	0	0	0	3	0	4	2	0	0
32	bennu	1	11	19	7	0	1	0	2	3	0	1	1	2	1	0	0	0	3	7	2	0	0
32	♥~Pretty Pretty Princess~♥	0	12	19	39	1.0	2	4	0	1	0	2	2	5	0	0	0	3	0	4	1	0	0
32	bennu	1	12	19	7	0	1	0	2	4	0	1	1	2	1	0	0	0	3	7	2	0	0
32	♥~Pretty Pretty Princess~♥	0	13	19	39	1.0	2	4	0	1	1	2	2	7	0	0	0	3	0	3	1	0	0
32	bennu	1	13	19	7	0	1	0	2	4	0	1	2	2	1	0	0	0	4	7	1	0	0
32	♥~Pretty Pretty Princess~♥	0	14	19	39	1.0	1	4	0	1	1	2	3	8	0	0	0	3	1	2	1	0	0
32	bennu	1	14	19	7	0	1	0	2	4	0	1	2	2	1	0	0	0	5	7	1	0	0
32	♥~Pretty Pretty Princess~♥	0	15	19	39	1.0	1	5	0	1	2	3	3	8	0	0	0	3	0	1	0	0	2
32	bennu	1	15	19	7	0	1	0	2	4	0	2	2	2	1	0	0	0	6	6	1	0	0
32	♥~Pretty Pretty Princess~♥	0	16	19	39	1.0	1	5	0	1	2	4	3	8	0	0	0	3	0	1	0	0	2
32	bennu	1	16	19	7	0	1	0	2	4	0	2	2	2	1	0	0	0	7	5	1	0	1
32	♥~Pretty Pretty Princess~♥	0	17	19	39	1.0	2	6	0	1	2	4	3	8	0	0	0	0	1	0	0	0	5
32	bennu	1	17	19	7	0	1	0	2	4	0	2	2	2	1	0	0	1	7	6	1	0	1
32	♥~Pretty Pretty Princess~♥	0	18	19	39	1.0	2	6	0	0	2	4	3	8	0	0	0	0	0	0	0	3	5
32	bennu	1	18	19	7	0	1	0	2	4	0	2	2	2	1	0	0	3	6	6	1	0	1
33	Pretty Pretty Princess	0	0	19	29	1.0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	3	0	0
33	sam	1	0	18	27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	3	0	0
33	Pretty Pretty Princess	0	1	19	29	1.0	0	0	0	0	0	1	0	0	0	1	0	0	0	7	3	0	0
33	sam	1	1	18	27	0	1	0	0	1	0	0	0	0	0	0	0	0	0	7	3	0	0
33	Pretty Pretty Princess	0	2	19	29	1.0	0	0	0	0	0	1	0	1	0	1	0	0	0	7	3	0	0
33	sam	1	2	18	27	0	1	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0
33	Pretty Pretty Princess	0	3	19	29	1.0	0	0	0	0	0	1	1	2	0	1	0	0	0	7	3	0	0
33	sam	1	3	18	27	0	1	1	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0
33	Pretty Pretty Princess	0	4	19	29	1.0	1	0	0	0	0	2	1	2	0	1	0	0	0	7	3	0	0
33	sam	1	4	18	27	0	1	1	0	1	0	1	0	0	0	0	0	1	1	6	3	0	0
33	Pretty Pretty Princess	0	5	19	29	1.0	1	0	0	0	0	2	1	2	0	1	0	0	1	7	3	0	0
33	sam	1	5	18	27	0	1	2	0	1	0	1	0	0	0	0	0	1	1	6	3	0	0
33	Pretty Pretty Princess	0	6	19	29	1.0	1	0	0	0	0	3	1	3	0	1	0	0	1	7	3	0	0
33	sam	1	6	18	27	0	1	2	0	1	0	1	0	0	0	0	0	1	2	6	3	0	0
33	Pretty Pretty Princess	0	7	19	29	1.0	2	0	0	0	0	3	2	3	0	1	0	0	1	7	2	0	0
33	sam	1	7	18	27	0	1	2	0	1	0	1	0	0	0	0	0	1	2	6	3	0	1
33	Pretty Pretty Princess	0	8	19	29	1.0	2	0	0	0	0	3	3	3	0	1	0	0	2	7	1	0	0
33	sam	1	8	18	27	0	1	2	0	1	0	1	0	1	0	0	0	2	1	6	3	0	1
33	Pretty Pretty Princess	0	9	19	29	1.0	2	1	0	1	0	3	3	3	0	1	0	0	1	7	1	0	0
33	sam	1	9	18	27	0	1	2	0	1	0	1	0	1	0	0	0	2	1	6	3	0	2
33	Pretty Pretty Princess	0	10	19	29	1.0	2	1	0	1	0	3	3	3	0	1	0	1	1	7	1	0	0
33	sam	1	10	18	27	0	1	2	0	1	0	1	0	1	0	0	0	2	1	6	3	0	2
33	Pretty Pretty Princess	0	11	19	29	1.0	2	1	0	1	0	3	3	5	0	1	0	1	2	6	0	0	0
33	sam	1	11	18	27	0	1	3	0	1	0	1	0	1	0	0	0	3	0	6	3	0	2
33	Pretty Pretty Princess	0	12	19	29	1.0	2	1	1	2	0	3	3	5	0	0	0	1	2	6	0	0	0
33	sam	1	12	18	27	0	1	4	0	1	0	1	0	1	0	0	0	3	0	6	3	0	2
33	Pretty Pretty Princess	0	13	19	29	1.0	2	1	1	2	0	3	3	5	0	0	0	3	0	6	0	0	1
33	sam	1	13	18	27	0	1	4	0	1	0	2	0	1	0	0	0	3	1	6	2	0	2
33	Pretty Pretty Princess	0	14	19	29	1.0	2	1	1	2	0	2	3	5	0	0	0	5	1	5	0	0	1
33	sam	1	14	18	27	0	1	4	0	1	0	2	0	1	0	0	0	4	1	6	2	0	2
33	Pretty Pretty Princess	0	15	19	29	1.0	2	2	1	2	0	2	3	5	0	0	0	5	1	4	0	0	2
33	sam	1	15	18	27	0	1	4	0	1	0	2	0	1	0	0	0	5	1	6	2	0	2
33	Pretty Pretty Princess	0	16	19	29	1.0	2	2	1	2	0	2	3	5	0	0	0	5	1	4	0	0	3
33	sam	1	16	18	27	0	1	4	0	1	0	2	0	1	0	0	0	5	1	6	3	0	3
33	Pretty Pretty Princess	0	17	19	29	1.0	2	2	1	2	0	3	3	5	0	0	0	6	0	4	0	0	3
33	sam	1	17	18	27	0	1	4	0	1	0	2	0	1	0	0	0	4	1	6	3	0	4
33	Pretty Pretty Princess	0	18	19	29	1.0	2	2	1	2	0	3	3	5	0	0	0	5	0	4	2	1	4
33	sam	1	18	18	27	0	1	4	0	1	0	2	0	1	0	0	0	4	1	6	3	0	4
34	whatsmoore	0	0	45	56	1.0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	3	0	0
34	Jessilynn	1	0	45	30	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	3	0	0
34	whatsmoore	0	1	45	56	1.0	0	0	0	0	0	0	1	0	0	1	0	0	0	7	3	0	0
34	Jessilynn	1	1	45	30	0	0	0	0	0	0	0	1	0	0	1	0	0	0	7	3	0	0
34	whatsmoore	0	2	45	56	1.0	0	0	1	0	1	0	1	0	0	1	0	0	0	7	3	0	0
34	Jessilynn	1	2	45	30	0	1	0	1	0	0	0	1	0	0	1	0	0	0	7	3	0	0
34	whatsmoore	0	3	45	56	1.0	0	0	1	0	1	0	2	0	0	1	0	0	0	7	3	0	0
34	Jessilynn	1	3	45	30	0	1	0	2	0	0	0	1	0	0	1	0	0	0	7	3	0	0
34	whatsmoore	0	4	45	56	1.0	0	0	1	0	1	0	3	0	0	1	0	0	0	7	3	0	0
34	Jessilynn	1	4	45	30	0	1	0	2	1	0	0	1	0	0	1	0	0	0	7	3	0	0
34	whatsmoore	0	5	45	56	1.0	0	0	1	0	1	0	3	0	0	1	0	0	0	7	4	0	0
34	Jessilynn	1	5	45	30	0	1	0	2	1	0	0	1	0	0	1	0	0	1	7	3	0	0
34	whatsmoore	0	6	45	56	1.0	0	0	1	0	1	0	3	0	0	1	0	0	1	7	5	0	0
34	Jessilynn	1	6	45	30	0	1	0	2	1	0	0	1	0	0	1	0	0	2	7	4	0	0
34	whatsmoore	0	7	45	56	1.0	0	0	1	0	1	0	3	0	1	1	0	0	1	7	5	0	0
34	Jessilynn	1	7	45	30	0	1	1	2	1	0	0	1	0	0	1	0	0	2	7	4	0	0
34	whatsmoore	0	8	45	56	1.0	0	0	1	0	2	0	3	0	1	1	0	0	2	7	5	0	0
34	Jessilynn	1	8	45	30	0	1	1	3	1	0	0	1	0	0	1	0	0	2	7	4	0	0
34	whatsmoore	0	9	45	56	1.0	0	0	1	0	2	0	3	0	1	1	0	0	2	8	5	0	0
34	Jessilynn	1	9	45	30	0	1	1	3	1	0	0	1	1	0	1	0	0	2	8	4	0	0
34	whatsmoore	0	10	45	56	1.0	0	0	1	0	2	0	3	0	1	1	0	0	3	8	5	0	0
34	Jessilynn	1	10	45	30	0	1	1	3	1	0	0	1	1	0	1	0	0	2	8	4	1	0
34	whatsmoore	0	11	45	56	1.0	0	0	1	0	2	0	4	0	1	1	0	0	3	8	5	0	0
34	Jessilynn	1	11	45	30	0	1	1	3	1	0	0	1	1	1	1	0	0	2	8	4	1	0
34	whatsmoore	0	12	45	56	1.0	0	0	1	0	2	0	4	0	1	1	0	0	3	8	6	0	0
34	Jessilynn	1	12	45	30	0	1	1	3	1	0	0	1	1	1	1	0	0	2	8	4	2	0
34	whatsmoore	0	13	45	56	1.0	0	0	1	0	2	0	4	0	1	1	0	0	3	9	6	1	0
34	Jessilynn	1	13	45	30	0	1	1	3	1	0	0	1	1	1	1	0	0	2	9	4	2	1
34	whatsmoore	0	14	45	56	1.0	0	0	1	0	2	0	4	0	1	1	0	0	3	9	6	2	0
34	Jessilynn	1	14	45	30	0	1	1	3	1	0	0	1	2	1	1	0	0	2	10	4	2	1
34	whatsmoore	0	15	45	56	1.0	0	0	1	0	2	0	4	0	1	1	0	0	4	9	6	2	0
34	Jessilynn	1	15	45	30	0	1	1	3	1	0	0	2	2	1	1	0	0	2	10	4	2	1
34	whatsmoore	0	16	45	56	1.0	0	0	1	0	2	0	4	0	1	1	0	0	4	9	6	3	0
34	Jessilynn	1	16	45	30	0	1	1	3	1	0	0	2	2	1	1	0	0	2	10	5	2	1
34	whatsmoore	0	17	45	56	1.0	0	0	1	0	2	0	4	0	1	1	0	0	4	10	7	3	0
34	Jessilynn	1	17	45	30	0	1	1	3	1	0	0	2	2	1	1	0	0	2	11	5	3	1
34	whatsmoore	0	18	45	56	1.0	0	0	1	0	2	0	4	1	1	1	0	0	4	10	7	3	0
34	Jessilynn	1	18	45	30	0	1	1	3	1	0	0	2	3	1	1	0	0	3	12	5	3	1
34	whatsmoore	0	19	45	56	1.0	0	0	1	0	2	0	4	1	1	1	0	0	4	10	8	3	0
34	Jessilynn	1	19	45	30	0	1	1	3	1	0	0	2	3	1	1	0	0	3	12	6	3	1
34	whatsmoore	0	20	45	56	1.0	0	0	1	0	2	0	4	1	1	1	0	0	4	10	8	4	0
34	Jessilynn	1	20	45	30	0	1	1	3	1	0	0	2	3	1	1	0	0	4	11	6	4	1
34	whatsmoore	0	21	45	56	1.0	0	0	1	0	2	0	4	1	1	1	0	0	5	10	8	4	0
34	Jessilynn	1	21	45	30	0	1	2	3	1	0	0	2	3	1	1	0	0	4	11	6	4	1
34	whatsmoore	0	22	45	56	1.0	0	0	1	0	2	0	4	1	1	1	0	0	7	10	8	4	0
34	Jessilynn	1	22	45	30	0	2	2	3	1	0	0	2	3	1	1	0	0	5	12	6	4	1
34	whatsmoore	0	23	45	56	1.0	0	0	1	0	2	0	4	1	1	1	0	0	8	10	8	4	0
34	Jessilynn	1	23	45	30	0	2	3	3	1	0	0	2	3	1	1	0	1	4	12	6	4	1
34	whatsmoore	0	24	45	56	1.0	0	0	1	1	2	0	4	1	1	1	0	0	8	11	8	4	0
34	Jessilynn	1	24	45	30	0	2	3	3	1	0	0	2	4	1	1	0	1	4	12	6	4	1
34	whatsmoore	0	25	45	56	1.0	0	0	1	2	2	0	4	1	1	1	0	0	8	11	8	4	0
34	Jessilynn	1	25	45	30	0	2	3	3	1	0	1	2	4	1	1	0	1	4	13	6	4	1
34	whatsmoore	0	26	45	56	1.0	0	1	1	2	2	0	4	1	1	1	0	0	8	11	8	4	0
34	Jessilynn	1	26	45	30	0	2	3	3	1	0	1	2	4	1	1	0	1	5	13	6	4	1
34	whatsmoore	0	27	45	56	1.0	0	1	1	2	2	0	4	1	1	1	0	1	8	11	8	4	0
34	Jessilynn	1	27	45	30	0	2	4	3	1	0	1	2	4	1	1	0	1	5	14	6	4	1
34	whatsmoore	0	28	45	56	1.0	1	1	1	2	2	0	4	1	1	1	0	1	9	11	8	4	0
34	Jessilynn	1	28	45	30	0	2	4	3	1	0	1	2	4	1	1	0	1	7	14	6	4	1
34	whatsmoore	0	29	45	56	1.0	1	1	1	2	2	0	4	2	1	1	0	2	8	11	8	4	0
34	Jessilynn	1	29	45	30	0	3	4	3	1	0	1	2	4	1	1	0	1	7	14	6	4	1
34	whatsmoore	0	30	45	56	1.0	1	1	1	2	2	0	4	2	1	1	0	2	8	12	8	4	0
34	Jessilynn	1	30	45	30	0	3	4	3	1	0	1	2	4	1	1	0	2	8	14	6	4	1
34	whatsmoore	0	31	45	56	1.0	1	1	1	2	2	0	4	2	1	1	0	3	8	12	8	4	0
34	Jessilynn	1	31	45	30	0	3	4	3	1	0	1	2	4	1	1	0	3	9	13	6	4	1
34	whatsmoore	0	32	45	56	1.0	1	1	1	2	2	0	4	2	1	1	0	3	9	12	8	4	0
34	Jessilynn	1	32	45	30	0	4	4	3	1	1	1	2	4	1	1	0	3	9	13	6	4	1
34	whatsmoore	0	33	45	56	1.0	1	1	1	2	2	0	4	2	1	1	0	3	10	13	8	4	0
34	Jessilynn	1	33	45	30	0	5	4	3	1	1	1	2	4	1	1	0	3	9	14	6	4	1
34	whatsmoore	0	34	45	56	1.0	1	1	1	2	2	0	4	2	1	1	0	3	10	14	8	4	1
34	Jessilynn	1	34	45	30	0	5	5	3	1	1	1	1	4	1	1	0	3	10	14	6	4	1
34	whatsmoore	0	35	45	56	1.0	1	1	1	2	2	0	4	2	1	1	0	3	10	14	8	4	2
34	Jessilynn	1	35	45	30	0	5	5	3	2	1	1	1	4	1	1	0	3	10	14	6	4	1
34	whatsmoore	0	36	45	56	1.0	1	2	1	2	2	0	4	2	1	1	0	4	9	14	8	4	2
34	Jessilynn	1	36	45	30	0	5	5	3	2	1	1	1	4	1	1	0	4	10	14	6	4	1
34	whatsmoore	0	37	45	56	1.0	1	2	1	2	3	0	4	2	1	1	0	4	9	14	8	4	2
34	Jessilynn	1	37	45	30	0	5	5	3	2	1	1	1	4	1	1	0	5	10	15	6	4	1
34	whatsmoore	0	38	45	56	1.0	1	2	1	2	3	0	4	2	1	1	0	4	9	14	8	4	3
34	Jessilynn	1	38	45	30	0	5	5	3	2	1	2	1	4	1	1	0	5	10	17	6	4	1
34	whatsmoore	0	39	45	56	1.0	1	2	1	2	3	0	4	2	1	1	0	4	9	14	8	4	4
34	Jessilynn	1	39	45	30	0	5	5	3	2	1	2	1	4	1	1	0	7	9	18	6	4	1
34	whatsmoore	0	40	45	56	1.0	1	2	1	2	3	0	4	2	1	1	0	4	9	15	8	4	4
34	Jessilynn	1	40	45	30	0	5	5	3	2	1	2	1	4	1	1	0	7	9	19	6	4	1
34	whatsmoore	0	41	45	56	1.0	1	2	1	2	3	0	4	2	1	1	0	5	9	15	8	4	4
34	Jessilynn	1	41	45	30	0	5	5	3	2	1	2	1	4	1	1	0	7	9	19	6	4	2
34	whatsmoore	0	42	45	56	1.0	1	2	1	2	3	0	4	2	1	1	0	6	9	15	8	4	4
34	Jessilynn	1	42	45	30	0	5	5	3	2	1	2	1	4	1	1	0	8	9	19	6	4	2
34	whatsmoore	0	43	45	56	1.0	1	2	1	2	3	0	4	2	1	1	0	6	9	17	8	4	5
34	Jessilynn	1	43	45	30	0	5	5	3	2	1	2	1	4	1	1	0	9	9	20	6	4	2
34	whatsmoore	0	44	45	56	1.0	1	2	1	2	3	0	4	2	1	1	0	7	8	17	8	4	6
34	Jessilynn	1	44	45	30	0	5	5	3	2	1	2	2	4	1	1	0	9	10	19	6	4	2
35	bobobo	0	0	16	35	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	0
35	Barvo Johson	1	0	15	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0
35	bobobo	0	1	16	35	1.0	0	0	0	0	0	0	1	0	0	0	0	0	1	7	3	0	0
35	Barvo Johson	1	1	15	21	0	0	1	0	0	1	0	0	0	0	0	0	0	0	7	3	0	0
35	bobobo	0	2	16	35	1.0	0	0	0	1	0	0	1	0	0	0	0	0	1	7	3	0	0
35	Barvo Johson	1	2	15	21	0	0	1	0	0	1	0	0	1	0	0	0	0	0	7	3	0	0
35	bobobo	0	3	16	35	1.0	0	0	0	1	0	0	1	1	0	0	0	0	1	7	3	0	0
35	Barvo Johson	1	3	15	21	0	0	1	0	0	1	0	1	1	0	0	0	0	0	7	3	0	0
35	bobobo	0	4	16	35	1.0	0	0	0	1	0	0	1	2	0	0	0	0	2	6	3	0	0
35	Barvo Johson	1	4	15	21	0	0	1	0	0	1	0	1	1	0	0	0	0	1	7	3	0	0
35	bobobo	0	5	16	35	1.0	0	0	0	1	0	0	2	2	0	0	0	0	2	6	3	0	0
35	Barvo Johson	1	5	15	21	0	0	2	0	0	1	0	1	1	0	0	0	0	1	7	3	0	0
35	bobobo	0	6	16	35	1.0	0	0	0	1	0	0	2	3	0	0	0	0	3	5	3	0	0
35	Barvo Johson	1	6	15	21	0	0	2	0	0	1	0	1	1	0	0	0	1	1	7	3	0	0
35	bobobo	0	7	16	35	1.0	0	1	0	1	0	0	2	3	0	0	0	0	4	4	3	0	0
35	Barvo Johson	1	7	15	21	0	0	2	0	0	1	0	2	1	0	0	0	1	1	7	3	0	0
